timeStampHash,timeStamp,ostype,bankCode,ccBankCode
1.62841E+12,8/8/2021 7:05,2,RG,
1.6284E+12,8/8/2021 4:07,1,MIG,
1.6284E+12,8/8/2021 5:13,2,AFWG,
1.62843E+12,8/8/2021 14:22,2,AYG,
1.6284E+12,8/8/2021 4:01,2,ANG,
1.6284E+12,8/8/2021 4:02,2,YHG,
1.62842E+12,8/8/2021 11:14,1,AFWG,
1.62841E+12,8/8/2021 8:28,2,YHG,
1.62843E+12,8/8/2021 14:30,2,AFWG,
1.62838E+12,8/8/2021 1:02,2,AFWG,
1.62843E+12,8/8/2021 13:44,2,RG,
1.62838E+12,8/7/2021 23:58,2,AFWG,
1.62844E+12,8/8/2021 16:24,1,FHG,
1.62844E+12,8/8/2021 16:25,1,QUG,
1.62844E+12,8/8/2021 16:25,1,FHG,
1.62843E+12,8/8/2021 12:52,2,AHG,
1.62839E+12,8/8/2021 1:48,2,AUG,
1.62842E+12,8/8/2021 9:33,2,XHG,
1.62838E+12,8/8/2021 0:05,2,AYG,
1.62839E+12,8/8/2021 3:06,2,AFWG,
1.62844E+12,8/8/2021 15:42,2,YHG,
1.62841E+12,8/8/2021 8:08,2,AHG,
1.62841E+12,8/8/2021 6:43,2,AHG,
1.62839E+12,8/8/2021 2:35,2,FHG,
1.62839E+12,8/8/2021 3:35,2,AHG,
1.62836E+12,8/7/2021 19:07,2,RXG,
1.62836E+12,8/7/2021 19:08,2,RXG,
1.62836E+12,8/7/2021 19:04,2,AHG,
1.62836E+12,8/7/2021 19:05,2,AHG,
1.62836E+12,8/7/2021 19:05,2,AHG,
1.62843E+12,8/8/2021 13:25,1,YHG,
1.62843E+12,8/8/2021 13:26,1,RG,
1.62843E+12,8/8/2021 13:26,1,YHG,
1.62836E+12,8/7/2021 18:12,1,AHG,
1.62836E+12,8/7/2021 18:04,1,FHG,
1.62836E+12,8/7/2021 18:05,1,FHG,
1.62842E+12,8/8/2021 11:22,2,AFWG,
1.62842E+12,8/8/2021 11:24,2,AFWG,
1.62844E+12,8/8/2021 15:49,1,GNIA,
1.62844E+12,8/8/2021 15:11,1,FHG,
1.62844E+12,8/8/2021 15:13,1,UGAS,
1.6284E+12,8/8/2021 6:07,1,AFWG,
1.62841E+12,8/8/2021 9:20,2,IFG,
1.62839E+12,8/8/2021 1:46,2,AFWG,
1.62842E+12,8/8/2021 11:25,2,AHG,
1.6284E+12,8/8/2021 4:07,2,AHG,
1.62844E+12,8/8/2021 15:39,2,IFG,
1.62842E+12,8/8/2021 9:45,1,AHG,
1.62844E+12,8/8/2021 15:52,2,FHG,
1.62844E+12,8/8/2021 15:52,2,AHG,
1.62844E+12,8/8/2021 15:54,2,AHG,
1.62843E+12,8/8/2021 14:59,1,AHG,
1.62836E+12,8/7/2021 19:22,1,RG,
1.62838E+12,8/7/2021 23:07,2,RG,
1.62844E+12,8/8/2021 15:05,2,GNIA,
1.62841E+12,8/8/2021 9:18,2,AHG,
1.6284E+12,8/8/2021 5:27,1,AHG,
1.6284E+12,8/8/2021 5:28,1,AHG,
1.6284E+12,8/8/2021 4:29,1,AHG,
1.62842E+12,8/8/2021 10:51,2,AHG,
1.62839E+12,8/8/2021 1:30,1,RG,
1.62842E+12,8/8/2021 9:56,2,AHG,
1.62842E+12,8/8/2021 9:56,2,AHG,
1.62843E+12,8/8/2021 14:44,1,XHG,
1.62838E+12,8/7/2021 22:27,2,AHG,
1.62843E+12,8/8/2021 13:48,2,AFWG,
1.62838E+12,8/7/2021 22:32,1,AHG,
1.62839E+12,8/8/2021 2:07,2,YHG,
1.62844E+12,8/8/2021 16:56,2,YHG,
1.62836E+12,8/7/2021 18:57,2,AHG,
1.62842E+12,8/8/2021 10:30,2,RXG,
1.62843E+12,8/8/2021 13:33,1,AUG,
1.62841E+12,8/8/2021 8:40,2,YHG,
1.62842E+12,8/8/2021 10:05,2,AYG,
1.62842E+12,8/8/2021 10:07,2,AYG,
1.62842E+12,8/8/2021 10:15,2,FGG,
1.62842E+12,8/8/2021 10:16,2,FGG,
1.62836E+12,8/7/2021 17:14,2,AHG,
1.62838E+12,8/7/2021 23:42,1,YHG,
1.62838E+12,8/7/2021 23:43,1,YHG,
1.62839E+12,8/8/2021 3:05,1,RG,
1.62837E+12,8/7/2021 20:59,2,AHG,
1.62836E+12,8/7/2021 17:04,2,RG,
1.62836E+12,8/7/2021 17:55,1,GNIA,
1.62839E+12,8/8/2021 3:26,2,AHG,
1.62839E+12,8/8/2021 3:55,1,QUG,
1.62843E+12,8/8/2021 14:07,1,GNIA,
1.62841E+12,8/8/2021 7:07,2,AFWG,
1.62842E+12,8/8/2021 9:32,2,AHG,
1.62842E+12,8/8/2021 10:37,2,AYG,
1.62843E+12,8/8/2021 14:33,1,AYG,
1.62839E+12,8/8/2021 2:05,2,AFWG,
1.62841E+12,8/8/2021 8:36,1,RG,
1.62843E+12,8/8/2021 12:18,1,ANG,
1.6284E+12,8/8/2021 6:34,2,AHG,
1.62839E+12,8/8/2021 3:47,1,AHG,
1.6284E+12,8/8/2021 5:05,1,GNIA,
1.6284E+12,8/8/2021 5:06,1,GNIA,
1.6284E+12,8/8/2021 5:10,1,GNIA,
1.62838E+12,8/7/2021 23:33,2,AYG,
1.62838E+12,8/7/2021 23:35,2,AYG,
1.6284E+12,8/8/2021 6:39,1,AHG,
1.6284E+12,8/8/2021 6:39,1,YHG,
1.62839E+12,8/8/2021 2:38,2,YUG,
1.62842E+12,8/8/2021 11:44,2,AHG,
1.62839E+12,8/8/2021 2:31,2,THG,
1.62843E+12,8/8/2021 14:26,2,FGG,
1.62843E+12,8/8/2021 14:30,2,FGG,
1.62842E+12,8/8/2021 9:59,2,GNIA,
1.62841E+12,8/8/2021 6:53,1,GNIA,
1.62843E+12,8/8/2021 13:02,1,AHG,
1.6284E+12,8/8/2021 4:51,1,AHG,
1.62839E+12,8/8/2021 3:12,2,IFG,
1.62839E+12,8/8/2021 3:13,2,IFG,
1.62839E+12,8/8/2021 3:13,2,XHG,
1.62839E+12,8/8/2021 3:14,2,IFG,
1.62839E+12,8/8/2021 3:14,2,XHG,
1.62839E+12,8/8/2021 3:17,2,IFG,
1.62839E+12,8/8/2021 3:17,2,GNIA,
1.62839E+12,8/8/2021 3:18,2,GNIA,
1.62839E+12,8/8/2021 3:18,2,AHG,
1.62839E+12,8/8/2021 3:18,2,XHG,
1.62842E+12,8/8/2021 11:10,1,RG,
1.62837E+12,8/7/2021 20:35,2,AYG,
1.62843E+12,8/8/2021 14:01,2,XMGAS,
1.62843E+12,8/8/2021 14:50,2,AUG,
1.62843E+12,8/8/2021 14:55,2,AUG,
1.6284E+12,8/8/2021 6:14,2,AFWG,
1.62841E+12,8/8/2021 7:10,2,GNIA,
1.62841E+12,8/8/2021 7:47,2,AHG,
1.62841E+12,8/8/2021 7:52,2,AHG,
1.62839E+12,8/8/2021 3:21,2,AHG,
1.62841E+12,8/8/2021 6:45,1,AYG,
1.6284E+12,8/8/2021 4:40,1,ANG,
1.6284E+12,8/8/2021 4:40,1,GNIA,
1.6284E+12,8/8/2021 4:43,1,AUG,
1.6284E+12,8/8/2021 4:44,1,GNIA,
1.6284E+12,8/8/2021 4:45,1,AUG,
1.6284E+12,8/8/2021 4:45,1,XLHG,
1.62842E+12,8/8/2021 9:31,2,AHG,
1.62843E+12,8/8/2021 13:27,1,FHG,
1.62842E+12,8/8/2021 9:50,1,AHG,
1.62843E+12,8/8/2021 12:33,2,RG,
1.62839E+12,8/8/2021 2:25,2,AHG,
1.62844E+12,8/8/2021 16:11,2,AYG,
1.62837E+12,8/7/2021 20:11,1,AHG,
1.62839E+12,8/8/2021 2:48,2,AHG,
1.62839E+12,8/8/2021 2:29,2,AHG,
1.62844E+12,8/8/2021 15:23,2,AYG,
1.62839E+12,8/8/2021 3:30,2,THG,
1.62843E+12,8/8/2021 12:40,1,AFWG,
1.62839E+12,8/8/2021 3:29,1,GNIA,
1.6284E+12,8/8/2021 5:21,1,AHG,
1.62844E+12,8/8/2021 15:20,2,AFWG,
1.6284E+12,8/8/2021 4:32,1,AHG,
1.62843E+12,8/8/2021 13:11,2,RXG,
1.62839E+12,8/8/2021 3:23,2,YHG,
1.62841E+12,8/8/2021 8:30,1,XHG,
1.62841E+12,8/8/2021 8:31,1,XHG,
1.62841E+12,8/8/2021 8:31,1,XHG,
1.62839E+12,8/8/2021 2:44,2,AHG,
1.62839E+12,8/8/2021 3:34,2,ANG,
1.62839E+12,8/8/2021 3:35,2,ANG,
1.62843E+12,8/8/2021 13:31,1,AFWG,
1.62844E+12,8/8/2021 16:40,1,XHG,
1.62844E+12,8/8/2021 16:59,2,GNIA,
1.62843E+12,8/8/2021 13:54,1,XHG,
1.62843E+12,8/8/2021 14:37,2,GNIA,
1.62844E+12,8/8/2021 16:25,1,AHG,
1.62844E+12,8/8/2021 16:27,1,AHG,
1.62842E+12,8/8/2021 10:57,2,AHG,
1.62842E+12,8/8/2021 11:51,2,FHG,
1.62841E+12,8/8/2021 9:21,2,AHG,
1.62841E+12,8/8/2021 9:07,2,XMGAS,
1.62841E+12,8/8/2021 7:17,2,IFG,
1.62842E+12,8/8/2021 10:09,2,AHG,
1.62837E+12,8/7/2021 20:59,1,RG,
1.62837E+12,8/7/2021 20:59,1,RG,
1.62837E+12,8/7/2021 21:00,1,AHHG,
1.62837E+12,8/7/2021 21:00,1,RG,
1.62837E+12,8/7/2021 21:00,1,RG,
1.62837E+12,8/7/2021 21:00,1,GNIA,
1.62837E+12,8/7/2021 21:02,1,RG,
1.62838E+12,8/8/2021 1:02,1,GNIA,
1.62843E+12,8/8/2021 14:21,1,YUG,
1.62843E+12,8/8/2021 14:22,1,YUG,
1.62839E+12,8/8/2021 3:22,2,AYG,
1.62836E+12,8/7/2021 17:25,2,AHG,
1.62839E+12,8/8/2021 1:23,1,RG,
1.62844E+12,8/8/2021 15:42,1,HH,Visa
1.6284E+12,8/8/2021 4:25,2,AYG,
1.62844E+12,8/8/2021 16:43,2,RG,
1.62838E+12,8/7/2021 23:33,2,RG,
1.62836E+12,8/7/2021 19:12,1,AFWG,
1.62836E+12,8/7/2021 19:13,1,AFWG,
1.62836E+12,8/7/2021 19:14,1,AFWG,
1.62836E+12,8/7/2021 19:16,1,AFWG,
1.62836E+12,8/7/2021 19:16,1,AHG,
1.62836E+12,8/7/2021 19:16,1,AHG,
1.62843E+12,8/8/2021 14:01,2,XMGAS,
1.62839E+12,8/8/2021 2:17,1,YUG,
1.62839E+12,8/8/2021 3:48,2,FHG,
1.62839E+12,8/8/2021 3:52,2,FHG,
1.62839E+12,8/8/2021 3:54,2,FHG,
1.62839E+12,8/8/2021 3:56,2,FHG,
1.6284E+12,8/8/2021 3:56,2,FHG,
1.62842E+12,8/8/2021 12:13,2,AHG,
1.62843E+12,8/8/2021 12:18,2,AHG,
1.62843E+12,8/8/2021 12:30,2,AHG,
1.62839E+12,8/8/2021 1:30,1,GNIA,
1.6284E+12,8/8/2021 4:04,2,AFWG,
1.62843E+12,8/8/2021 13:36,1,RG,
1.62843E+12,8/8/2021 13:37,1,QUG,
1.62837E+12,8/7/2021 21:38,1,AHG,
1.62836E+12,8/7/2021 18:48,1,HH,Mastercard
1.62836E+12,8/7/2021 18:48,1,AHG,
1.62841E+12,8/8/2021 7:30,2,AHG,
1.62844E+12,8/8/2021 16:49,1,MIG,
1.62836E+12,8/7/2021 19:15,2,RG,
1.6284E+12,8/8/2021 5:36,2,RG,
1.62839E+12,8/8/2021 3:08,2,GNIA,
1.62841E+12,8/8/2021 9:27,1,YUG,
1.62842E+12,8/8/2021 10:28,2,IFG,
1.62842E+12,8/8/2021 10:29,2,IFG,
1.62843E+12,8/8/2021 12:36,1,RG,
1.62841E+12,8/8/2021 7:21,2,GNIA,
1.62843E+12,8/8/2021 13:57,2,YHG,
1.62843E+12,8/8/2021 13:11,1,RG,
1.62841E+12,8/8/2021 9:20,1,AUG,
1.62837E+12,8/7/2021 21:27,2,AHG,
1.62837E+12,8/7/2021 21:37,2,AHG,
1.62837E+12,8/7/2021 21:37,2,AHG,
1.62837E+12,8/7/2021 21:43,2,AHG,
1.62837E+12,8/7/2021 21:44,2,AHG,
1.62839E+12,8/8/2021 2:11,2,YHG,
1.62843E+12,8/8/2021 12:56,2,AFWG,
1.62836E+12,8/7/2021 18:23,1,YHG,
1.62843E+12,8/8/2021 12:52,2,RG,
1.6284E+12,8/8/2021 4:36,2,AFWG,
1.62836E+12,8/7/2021 18:30,1,YUG,
1.62836E+12,8/7/2021 18:31,1,YUG,
1.62839E+12,8/8/2021 3:17,2,XHG,
1.62839E+12,8/8/2021 3:17,2,XHG,
1.6284E+12,8/8/2021 4:27,1,AHG,
1.62843E+12,8/8/2021 12:42,1,RG,
1.62841E+12,8/8/2021 8:08,1,XHG,
1.62841E+12,8/8/2021 8:08,1,XHG,
1.6284E+12,8/8/2021 5:56,2,GNIA,
1.62841E+12,8/8/2021 7:05,2,AYG,
1.62841E+12,8/8/2021 6:52,2,AHG,
1.62841E+12,8/8/2021 7:00,2,RG,
1.62836E+12,8/7/2021 19:35,2,AYG,
1.62836E+12,8/7/2021 19:36,2,AHG,
1.6284E+12,8/8/2021 5:19,2,AHG,
1.62843E+12,8/8/2021 13:25,2,AHG,
1.62841E+12,8/8/2021 9:25,1,GNIA,
1.6284E+12,8/8/2021 4:42,1,AHG,
1.6284E+12,8/8/2021 4:42,1,AHG,
1.6284E+12,8/8/2021 4:42,1,AHG,
1.6284E+12,8/8/2021 5:43,2,AHG,
1.62842E+12,8/8/2021 11:20,2,FHG,
1.62836E+12,8/7/2021 17:06,1,THG,
1.62838E+12,8/8/2021 0:55,2,AHG,
1.62838E+12,8/7/2021 23:40,2,RG,
1.6284E+12,8/8/2021 6:35,1,AFWG,
1.62843E+12,8/8/2021 14:33,2,GNIA,
1.62843E+12,8/8/2021 14:33,2,XHG,
1.62841E+12,8/8/2021 8:54,1,RG,
1.62843E+12,8/8/2021 13:24,2,AHG,
1.62842E+12,8/8/2021 11:02,2,RG,
1.62839E+12,8/8/2021 3:39,1,AUG,
1.62839E+12,8/8/2021 3:41,1,AUG,
1.62839E+12,8/8/2021 3:42,1,AUG,
1.62838E+12,8/7/2021 23:31,2,AHG,
1.62839E+12,8/8/2021 3:42,2,RG,
1.62836E+12,8/7/2021 18:14,1,AYG,
1.62839E+12,8/8/2021 3:37,1,AYG,
1.62841E+12,8/8/2021 7:39,1,AHG,
1.62841E+12,8/8/2021 7:41,1,AHG,
1.62836E+12,8/7/2021 17:00,1,GNIA,
1.62838E+12,8/7/2021 22:51,2,RG,
1.62838E+12,8/7/2021 22:52,2,HH,Visa
1.62844E+12,8/8/2021 16:22,2,HH,Visa
1.62842E+12,8/8/2021 11:21,1,FHG,
1.62842E+12,8/8/2021 11:23,1,FHG,
1.62841E+12,8/8/2021 7:26,2,AFWG,
1.6284E+12,8/8/2021 4:43,1,AHG,
1.62839E+12,8/8/2021 1:29,2,AHG,
1.62839E+12,8/8/2021 1:29,2,YUG,
1.62839E+12,8/8/2021 1:29,2,IFG,
1.62839E+12,8/8/2021 1:29,2,XMGAS,
1.62839E+12,8/8/2021 1:29,2,XHG,
1.62839E+12,8/8/2021 1:30,2,PQG,
1.62839E+12,8/8/2021 1:30,2,IFG,
1.62839E+12,8/8/2021 2:45,1,RXG,
1.62837E+12,8/7/2021 21:24,2,AHG,
1.62843E+12,8/8/2021 14:21,1,AHG,
1.62843E+12,8/8/2021 14:25,1,AHG,
1.62842E+12,8/8/2021 11:15,1,AYG,
1.62842E+12,8/8/2021 11:17,1,AYG,
1.62842E+12,8/8/2021 11:20,2,AFWG,
1.62843E+12,8/8/2021 14:12,1,AHG,
1.62839E+12,8/8/2021 3:31,2,AFWG,
1.62842E+12,8/8/2021 10:00,2,SAG,
1.62843E+12,8/8/2021 12:48,2,AYG,
1.62839E+12,8/8/2021 2:21,1,GNIA,
1.62843E+12,8/8/2021 12:51,2,RG,
1.62838E+12,8/8/2021 0:43,1,IFG,
1.62838E+12,8/8/2021 0:44,1,IFG,
1.62839E+12,8/8/2021 2:17,2,IFG,
1.62843E+12,8/8/2021 14:09,2,RG,
1.62841E+12,8/8/2021 7:56,1,AYG,
1.62842E+12,8/8/2021 11:05,2,TOG,
1.62837E+12,8/7/2021 20:11,2,GNIA,
1.62843E+12,8/8/2021 13:29,2,AFWG,
1.62843E+12,8/8/2021 13:31,2,YHG,
1.62843E+12,8/8/2021 13:31,2,AFWG,
1.6284E+12,8/8/2021 5:40,2,AHG,
1.6284E+12,8/8/2021 5:43,2,AHG,
1.62837E+12,8/7/2021 20:22,2,GNIA,
1.62844E+12,8/8/2021 15:24,1,AYG,
1.62836E+12,8/7/2021 17:52,2,RG,
1.62843E+12,8/8/2021 12:55,2,AHG,
1.62843E+12,8/8/2021 12:55,2,AHG,
1.62844E+12,8/8/2021 15:31,2,AHG,
1.62839E+12,8/8/2021 1:49,2,AHG,
1.62839E+12,8/8/2021 1:50,2,AHG,
1.62838E+12,8/7/2021 22:50,2,AYG,
1.62843E+12,8/8/2021 14:18,2,AHG,
1.62843E+12,8/8/2021 14:29,1,AHHG,
1.62844E+12,8/8/2021 16:57,1,XHG,
1.62844E+12,8/8/2021 16:57,1,YHG,
1.6284E+12,8/8/2021 3:58,1,IFG,
1.6284E+12,8/8/2021 3:59,1,IFG,
1.62843E+12,8/8/2021 13:20,1,RG,
1.62843E+12,8/8/2021 13:21,1,RG,
1.6284E+12,8/8/2021 4:41,2,AFWG,
1.6284E+12,8/8/2021 4:43,2,AYG,
1.6284E+12,8/8/2021 4:46,2,AYG,
1.62841E+12,8/8/2021 7:28,2,AUG,
1.6284E+12,8/8/2021 4:19,2,AHG,
1.6284E+12,8/8/2021 6:01,2,XHG,
1.6284E+12,8/8/2021 6:23,2,XHG,
1.6284E+12,8/8/2021 6:30,2,XHG,
1.62837E+12,8/7/2021 20:30,2,AFWG,
1.62837E+12,8/7/2021 20:30,2,AFWG,
1.62837E+12,8/7/2021 20:32,2,AFWG,
1.62841E+12,8/8/2021 9:10,2,YUG,
1.62839E+12,8/8/2021 1:31,1,THG,
1.62839E+12,8/8/2021 1:37,1,THG,
1.62838E+12,8/7/2021 23:36,1,YHG,
1.62839E+12,8/8/2021 3:09,2,YHG,
1.62839E+12,8/8/2021 3:09,2,YHG,
1.62839E+12,8/8/2021 2:32,2,AFWG,
1.62839E+12,8/8/2021 3:08,2,AHG,
1.62843E+12,8/8/2021 13:54,1,THG,
1.62841E+12,8/8/2021 7:01,2,MIG,
1.62841E+12,8/8/2021 7:06,2,MIG,
1.62841E+12,8/8/2021 6:56,1,RG,
1.62839E+12,8/8/2021 2:51,2,XHG,
1.62836E+12,8/7/2021 17:17,2,AFWG,
1.62841E+12,8/8/2021 8:11,1,XHG,
1.62841E+12,8/8/2021 8:13,1,XHG,
1.62838E+12,8/8/2021 0:28,1,AHG,
1.62837E+12,8/7/2021 19:52,2,RG,
1.62843E+12,8/8/2021 12:29,1,AFWG,
1.62843E+12,8/8/2021 12:30,1,AHG,
1.62839E+12,8/8/2021 1:51,2,AFWG,
1.62843E+12,8/8/2021 14:39,2,AFWG,
1.62843E+12,8/8/2021 14:59,2,GNIA,
1.62843E+12,8/8/2021 12:23,1,FHG,
1.62843E+12,8/8/2021 12:25,1,FHG,
1.62843E+12,8/8/2021 12:25,1,HH,JCB
1.62837E+12,8/7/2021 19:48,1,AFWG,
1.62837E+12,8/7/2021 19:52,1,AFWG,
1.62844E+12,8/8/2021 15:29,2,AHG,
1.62843E+12,8/8/2021 12:49,1,RG,
1.62843E+12,8/8/2021 12:50,1,RG,
1.62839E+12,8/8/2021 3:26,1,AHG,
1.62843E+12,8/8/2021 14:03,2,AHG,
1.62836E+12,8/7/2021 18:52,2,RG,
1.62836E+12,8/7/2021 18:52,2,AYG,
1.62839E+12,8/8/2021 3:30,1,RG,
1.62836E+12,8/7/2021 19:07,2,AHG,
1.6284E+12,8/8/2021 5:22,2,AHG,
1.6284E+12,8/8/2021 5:22,2,GNIA,
1.62841E+12,8/8/2021 7:52,2,AYG,
1.62841E+12,8/8/2021 7:52,2,AYG,
1.62841E+12,8/8/2021 7:52,2,AYG,
1.62843E+12,8/8/2021 13:42,2,AHG,
1.62839E+12,8/8/2021 3:22,2,RG,
1.62839E+12,8/8/2021 3:23,2,AHG,
1.62839E+12,8/8/2021 3:23,2,AHG,
1.62843E+12,8/8/2021 14:32,1,AHG,
1.62843E+12,8/8/2021 13:32,2,AYG,
1.62843E+12,8/8/2021 13:33,2,HH,Mastercard
1.62842E+12,8/8/2021 10:49,1,AYG,
1.62842E+12,8/8/2021 10:50,1,RG,
1.62842E+12,8/8/2021 10:50,1,AHG,
1.62841E+12,8/8/2021 8:03,2,XHG,
1.62842E+12,8/8/2021 10:33,1,AHG,
1.62842E+12,8/8/2021 10:34,1,AUG,
1.62844E+12,8/8/2021 15:38,2,AFWG,
1.62842E+12,8/8/2021 10:49,2,AYG,
1.6284E+12,8/8/2021 5:44,2,AHHG,
1.62836E+12,8/7/2021 17:26,1,GNIA,
1.62837E+12,8/7/2021 19:59,1,YHG,
1.62837E+12,8/7/2021 19:59,1,YHG,
1.62841E+12,8/8/2021 7:34,1,AHG,
1.62841E+12,8/8/2021 7:37,1,AHG,
1.62836E+12,8/7/2021 19:10,2,YHG,
1.62844E+12,8/8/2021 16:11,2,XHG,
1.62844E+12,8/8/2021 16:13,2,IFG,
1.62837E+12,8/7/2021 19:38,2,AFWG,
1.62843E+12,8/8/2021 12:39,2,FHG,
1.62844E+12,8/8/2021 15:26,1,RXG,
1.6284E+12,8/8/2021 4:14,2,YHG,
1.62843E+12,8/8/2021 13:12,2,RG,
1.62843E+12,8/8/2021 13:13,2,AHG,
1.62843E+12,8/8/2021 14:58,2,AYG,
1.62843E+12,8/8/2021 14:59,2,AYG,
1.62842E+12,8/8/2021 9:47,1,AHG,
1.6284E+12,8/8/2021 4:17,1,AHG,
1.62842E+12,8/8/2021 12:12,1,AYG,
1.62839E+12,8/8/2021 1:17,2,AHG,
1.62842E+12,8/8/2021 10:37,1,AYG,
1.62838E+12,8/7/2021 22:59,2,AUG,
1.6284E+12,8/8/2021 5:23,1,GNIA,
1.6284E+12,8/8/2021 4:25,2,RG,
1.62841E+12,8/8/2021 8:39,2,RG,
1.62841E+12,8/8/2021 8:40,2,RG,
1.62842E+12,8/8/2021 11:57,2,XHG,
1.62842E+12,8/8/2021 11:58,2,XHG,
1.62836E+12,8/7/2021 17:22,2,RG,
1.62838E+12,8/8/2021 0:17,1,RG,
1.62838E+12,8/8/2021 0:31,2,IFG,
1.62843E+12,8/8/2021 13:35,1,RG,
1.62843E+12,8/8/2021 14:19,2,GNIA,
1.62839E+12,8/8/2021 1:20,2,XHG,
1.62839E+12,8/8/2021 1:24,2,XHG,
1.6284E+12,8/8/2021 4:30,2,AHG,
1.6284E+12,8/8/2021 4:30,2,AHG,
1.6284E+12,8/8/2021 5:56,1,GNIA,
1.6284E+12,8/8/2021 5:19,2,AHG,
1.62841E+12,8/8/2021 7:33,2,AHG,
1.6284E+12,8/8/2021 5:33,1,IFG,
1.6284E+12,8/8/2021 5:34,1,IFG,
1.62841E+12,8/8/2021 6:49,1,AFWG,
1.62842E+12,8/8/2021 10:43,2,AFWG,
1.62844E+12,8/8/2021 15:12,1,RG,
1.62838E+12,8/7/2021 23:03,2,YHG,
1.62836E+12,8/7/2021 18:35,1,YHG,
1.62838E+12,8/8/2021 0:27,2,XMGAS,
1.62842E+12,8/8/2021 10:12,1,YUG,
1.62841E+12,8/8/2021 8:18,1,YHG,
1.62839E+12,8/8/2021 1:29,2,AHG,
1.62838E+12,8/8/2021 1:01,2,AFWG,
1.62839E+12,8/8/2021 1:42,2,YHG,
1.6284E+12,8/8/2021 4:21,2,AHG,
1.6284E+12,8/8/2021 5:53,2,XHG,
1.62844E+12,8/8/2021 16:49,2,FGG,
1.62843E+12,8/8/2021 13:16,2,AYG,
1.62841E+12,8/8/2021 8:02,1,RG,
1.62841E+12,8/8/2021 8:03,1,RG,
1.62843E+12,8/8/2021 12:43,1,XHG,
1.62839E+12,8/8/2021 2:20,2,AHG,
1.62841E+12,8/8/2021 8:46,2,AHG,
1.62841E+12,8/8/2021 8:48,2,AHG,
1.62842E+12,8/8/2021 9:51,2,AHG,
1.62842E+12,8/8/2021 9:51,2,GNIA,
1.62842E+12,8/8/2021 11:09,2,GNIA,
1.62839E+12,8/8/2021 2:24,2,GNIA,
1.62844E+12,8/8/2021 15:40,2,AHG,
1.62838E+12,8/7/2021 23:37,2,GNIA,
1.6284E+12,8/8/2021 6:04,2,AFWG,
1.6284E+12,8/8/2021 6:05,2,AFWG,
1.62837E+12,8/7/2021 19:41,1,AHG,
1.62843E+12,8/8/2021 14:38,2,AHG,
1.62843E+12,8/8/2021 14:39,2,HH,Mastercard
1.62839E+12,8/8/2021 3:11,2,AFWG,
1.6284E+12,8/8/2021 4:09,2,AFWG,
1.6284E+12,8/8/2021 4:10,2,AFWG,
1.62842E+12,8/8/2021 9:39,1,AYG,
1.62836E+12,8/7/2021 19:33,1,RG,
1.62843E+12,8/8/2021 12:48,1,RG,
1.6284E+12,8/8/2021 5:01,1,FHG,
1.6284E+12,8/8/2021 5:02,1,FHG,
1.62838E+12,8/7/2021 23:30,1,YHG,
1.62843E+12,8/8/2021 12:46,2,FHG,
1.6284E+12,8/8/2021 5:18,1,THG,
1.62839E+12,8/8/2021 3:14,2,RG,
1.62839E+12,8/8/2021 3:16,2,XJFG,
1.62843E+12,8/8/2021 15:01,1,AHG,
1.62842E+12,8/8/2021 11:19,1,ANG,
1.62842E+12,8/8/2021 11:48,1,AHG,
1.62839E+12,8/8/2021 1:58,2,AYG,
1.62841E+12,8/8/2021 8:41,1,AHG,
1.62844E+12,8/8/2021 16:23,1,RXG,
1.62842E+12,8/8/2021 12:13,2,AHG,
1.62839E+12,8/8/2021 1:37,2,YHG,
1.62841E+12,8/8/2021 7:38,2,RG,
1.62836E+12,8/7/2021 19:02,2,XHG,
1.62842E+12,8/8/2021 12:15,2,XLHG,
1.62842E+12,8/8/2021 12:16,2,AHG,
1.62836E+12,8/7/2021 18:00,1,YHG,
1.62842E+12,8/8/2021 10:23,1,HH,Visa
1.62842E+12,8/8/2021 10:23,1,HH,Visa
1.62839E+12,8/8/2021 2:47,2,AUG,
1.62839E+12,8/8/2021 2:47,2,AUG,
1.62841E+12,8/8/2021 9:22,2,GNIA,
1.62841E+12,8/8/2021 9:23,2,XHG,
1.62842E+12,8/8/2021 9:58,1,GNIA,
1.62842E+12,8/8/2021 9:59,1,GNIA,
1.6284E+12,8/8/2021 5:30,2,GNIA,
1.6284E+12,8/8/2021 5:04,2,GNIA,
1.62843E+12,8/8/2021 13:32,2,AHG,
1.62843E+12,8/8/2021 13:34,2,AHG,
1.62843E+12,8/8/2021 13:35,2,AYG,
1.62843E+12,8/8/2021 13:35,2,AYG,
1.6284E+12,8/8/2021 5:36,1,AYG,
1.62841E+12,8/8/2021 7:34,1,AYG,
1.62841E+12,8/8/2021 9:05,2,AFWG,
1.62842E+12,8/8/2021 10:17,2,RG,
1.62841E+12,8/8/2021 6:46,2,RG,
1.62839E+12,8/8/2021 1:56,1,BTT,
1.62839E+12,8/8/2021 1:56,1,HH,Visa
1.62839E+12,8/8/2021 1:56,1,HH,Mastercard
1.62839E+12,8/8/2021 1:56,1,IFG,
1.62839E+12,8/8/2021 1:56,1,HH,JCB
1.62838E+12,8/8/2021 0:10,2,AHG,
1.62841E+12,8/8/2021 8:26,1,XHG,
1.62838E+12,8/7/2021 23:48,1,YHG,
1.62844E+12,8/8/2021 16:00,1,GNIA,
1.62838E+12,8/7/2021 22:43,2,XLHG,
